longitude,latitude,ndvi,ndbi
27.21544958091817,38.39112888517307,0.6676136,-0.22387281
27.215564089645298,38.39112867465808,0.36197183,-0.0076415422
27.21567859837123,38.39112846403122,0.21784975,-0.0618946
27.214418736192417,38.391040652425076,0.78211385,-0.1750201
27.21453324478815,38.39104044291745,0.66888887,-0.18829113
27.214647753382696,38.391040233297964,0.2523172,-0.0350698
27.214762261976055,38.391040023566624,0.15286855,-0.05674821
27.21487677056822,38.39103981372344,0.14926793,-0.08296004
27.214991279159193,38.391039603768384,0.43016168,-0.026440935
27.215105787748975,38.39103939370149,0.79743695,-0.23698436
27.215220296337563,38.391039183522736,0.7488293,-0.21001473
27.215334804924957,38.39103897323212,0.74806803,-0.20607838
27.215449313511158,38.39103876282966,0.69925344,-0.23227637
27.215563822096165,38.39103855231534,0.3168094,-0.011247621
27.215678330679978,38.39103834168916,0.22072072,-0.0646587
27.21441847006568,38.39095053007422,0.71206546,-0.03409091
27.214532978519298,38.39095032056726,0.54010695,-0.14009237
27.214647486971725,38.39095011094845,0.16739447,-0.076510064
27.214761995422958,38.39094990121779,0.16893357,-0.037257303
27.214876503873004,38.39094969137527,0.24686192,-0.09580027
27.21499101232186,38.3909494814209,0.2949675,-0.07024875
27.21510552076952,38.39094927135467,0.67392135,-0.19781421
27.21522002921599,38.390949061176585,0.7731421,-0.16305587
27.21533453766126,38.39094885088666,0.7491909,-0.24862836
27.21544904610534,38.390948640484865,0.72620493,-0.2418415
27.215563554548233,38.390948429971225,0.4221193,0.012266237
27.21567806298992,38.390948219345724,0.26567626,-0.1316198
27.215792571430416,38.390948008608376,0.2678906,-0.049139667
27.21430369562745,38.390860617116395,0.743462,-0.25823846
27.214418203940138,38.39086040772197,0.6738506,-0.08751459
27.214532712251632,38.390860198215684,0.4614221,-0.1943128
27.21464722056194,38.39085998859755,0.1738277,0.011207055
27.214761728871057,38.39085977886756,0.3162138,0.110573046
27.21487623717898,38.390859569025714,0.43714947,0.035002217
27.21499074548571,38.39085935907201,0.3178484,0.040071238
27.215105253791254,38.39085914900647,0.5031407,-0.23957524
27.215219762095604,38.390858938829055,0.74308807,-0.16519761
27.215334270398763,38.3908587285398,0.76623374,-0.22119126
27.215448778700722,38.390858518138685,0.7687421,-0.2322219
27.215563287001487,38.39085830762571,0.5852057,0.046569645
27.215677795301062,38.390858097000894,0.24636477,-0.08754758
27.21579230359944,38.390857886264214,0.36202854,-0.020597158
27.214303429645213,38.39077049476207,0.6025825,-0.23357262
27.21441793781578,38.39077028536832,0.4989852,-0.15556549
27.214532445985157,38.390770075862704,0.43993136,-0.14253291
27.214646954153345,38.39076986624525,0.38444525,-0.07191781
27.214761462320343,38.39076965651593,0.56679,-0.0792752
27.214875970486148,38.39076944667475,0.59281,-0.13368146
27.214990478650762,38.39076923672173,0.459803,-0.16127402
27.215104986814186,38.390769026656855,0.3939394,-0.21458939
