longitude,latitude,glcm_contrast,glcm_entropy,fakulte
27.20439054385007,38.36762657850151,66.37103174603173,4.168400693343399,Guzel Sanatlar
27.204505015616864,38.367626378891956,70.7420634920635,4.171151277393241,Guzel Sanatlar
27.20461948738252,38.36762617917065,70.22519841269843,4.19521888782935,Guzel Sanatlar
27.204733959147045,38.36762597933758,70.96130952380953,4.21827519447501,Guzel Sanatlar
27.204848430910438,38.36762577939275,66.90178571428572,4.238904574848817,Guzel Sanatlar
27.20496290267269,38.36762557933616,61.17361111111113,4.2244640085871525,Guzel Sanatlar
27.205077374433813,38.36762537916781,52.581349206349216,4.186967135679827,Guzel Sanatlar
27.205191846193802,38.3676251788877,35.32936507936508,4.043532446397137,Guzel Sanatlar
27.205306317952648,38.36762497849582,24.287698412698408,3.945819495200309,Guzel Sanatlar
27.205420789710356,38.367624777992184,13.749007936507937,3.8617710894768518,Guzel Sanatlar
27.20553526146693,38.36762457737679,15.322420634920634,3.8877945751234444,Guzel Sanatlar
27.205649733222366,38.36762437664963,18.681547619047617,3.978799616827412,Guzel Sanatlar
27.205764204976663,38.367624175810704,25.64186507936508,4.078447285886363,Guzel Sanatlar
27.205878676729817,38.367623974860024,35.135912698412696,4.1694523275903315,Guzel Sanatlar
27.20599314848183,38.36762377379758,61.95039682539682,4.180454663789695,Guzel Sanatlar
27.204046875501085,38.367537053888064,61.334325396825406,4.185268185876916,Guzel Sanatlar
27.204161347129315,38.36753685461445,46.7390873015873,4.190769353976599,Guzel Sanatlar
27.204275818756415,38.36753665522907,43.80952380952381,4.1756411417024735,Guzel Sanatlar
27.20439029038238,38.36753645573192,50.373015873015866,4.1656501092935585,Guzel Sanatlar
27.204504762007222,38.367536256123024,55.23710317460318,4.178027737517843,Guzel Sanatlar
27.204619233630925,38.36753605640236,58.540674603174615,4.202782993966413,Guzel Sanatlar
27.204733705253496,38.36753585656993,58.716269841269835,4.202095347953953,Guzel Sanatlar
27.20484817687493,38.36753565662574,55.72321428571429,4.2168999024500895,Guzel Sanatlar
27.20496264849523,38.36753545656979,57.11408730158731,4.202263898585694,Guzel Sanatlar
27.205077120114392,38.367535256402086,50.791666666666664,4.162380429862998,Guzel Sanatlar
27.205191591732426,38.36753505612261,37.714285714285715,4.081170982965215,Guzel Sanatlar
27.205306063349315,38.36753485573138,30.63988095238096,4.061424686206598,Guzel Sanatlar
