longitude,latitude,ndvi,ndbi,fakulte
27.203128331540967,38.3665472934192,0.067536704,0.12219986,Fen Edebiyat
27.203242801616753,38.36654709504668,0.30011174,0.17963903,Fen Edebiyat
27.203357271691413,38.36654689656239,0.30082467,0.0030228083,Fen Edebiyat
27.203471741764947,38.366546697966356,0.20623623,0.01262311,Fen Edebiyat
27.20358621183735,38.36654649925856,0.20074143,-0.017593466,Fen Edebiyat
27.203700681908625,38.36654630043901,0.1268595,0.06832935,Fen Edebiyat
27.203815151978777,38.3665461015077,0.12262676,0.077628925,Fen Edebiyat
27.20186891030197,38.36645934534071,0.075445265,-0.0054256315,Fen Edebiyat
27.20198338024815,38.366459148198146,0.21598968,0.014800627,Fen Edebiyat
27.20209785019321,38.36645895094383,0.43449885,-0.027207477,Fen Edebiyat
27.20221232013715,38.36645875357775,0.31752673,0.053440213,Fen Edebiyat
27.202326790079972,38.36645855609992,0.34053546,0.049933422,Fen Edebiyat
27.202441260021672,38.366458358510336,0.16051579,0.1949414,Fen Edebiyat
27.202555729962253,38.36645816080899,-0.029993618,0.12062482,Fen Edebiyat
27.202670199901707,38.36645796299589,-0.03251493,0.17812853,Fen Edebiyat
27.202784669840042,38.366457765071026,-0.038712483,0.3082942,Fen Edebiyat
27.20289913977725,38.36645756703441,-0.059356593,0.2565801,Fen Edebiyat
27.203013609713338,38.36645736888604,-0.015632402,0.2561303,Fen Edebiyat
27.203128079648298,38.36645717062591,-0.04923077,0.35344377,Fen Edebiyat
27.20324254958214,38.36645697225402,0.043902438,0.33666265,Fen Edebiyat
27.203357019514847,38.36645677377038,0.116828345,0.16519547,Fen Edebiyat
27.203471489446432,38.36645657517498,0.15957053,0.082601056,Fen Edebiyat
27.203585959376888,38.36645637646782,0.17381138,0.0082318075,Fen Edebiyat
27.20370042930622,38.36645617764891,0.10943559,0.08639347,Fen Edebiyat
27.20381489923442,38.36645597871824,0.2174325,0.04407662,Fen Edebiyat
27.202097599579197,38.36636882814343,0.1660021,0.023893183,Fen Edebiyat
27.20221206938119,38.366368630777984,0.18790497,0.06842818,Fen Edebiyat
27.202326539182064,38.366368433300785,0.32921907,0.059455827,Fen Edebiyat
27.20244100898181,38.36636823571184,0.246219,0.11257898,Fen Edebiyat
27.202555478780447,38.36636803801113,0.15607603,0.12534495,Fen Edebiyat
27.202669948577952,38.36636784019866,-0.05412794,0.09424084,Fen Edebiyat
27.20278441837434,38.36636764227443,0.04725565,0.07898813,Fen Edebiyat
27.202898888169603,38.366367444238456,0.010883215,0.18467252,Fen Edebiyat
27.20301335796374,38.36636724609072,6.6859816E-4,0.21967328,Fen Edebiyat
27.203127827756756,38.366367047831226,0.003677372,0.30937922,Fen Edebiyat
27.203242297548645,38.36636684945997,-0.0072575323,0.2645813,Fen Edebiyat
27.203356767339407,38.36636665097697,0.024476765,0.12272175,Fen Edebiyat
27.203471237129044,38.36636645238221,0.14306436,0.07943925,Fen Edebiyat
27.203585706917554,38.36636625367569,0.16241246,0.08677906,Fen Edebiyat
27.20370017670494,38.36636605485741,0.17406625,0.101240784,Fen Edebiyat
27.20381464649119,38.36636585592738,0.33529946,-0.023652174,Fen Edebiyat
27.20232628828527,38.36627831050027,0.14432769,-0.075806454,Fen Edebiyat
27.202440757943076,38.36627811291196,0.1317679,0.050008144,Fen Edebiyat
27.20255522759976,38.366277915211874,0.07398119,-0.030530907,Fen Edebiyat
27.202669697255324,38.366277717400045,0.045320198,-0.028848484,Fen Edebiyat
27.202784166909762,38.36627751947646,0.095502645,-0.016570516,Fen Edebiyat
27.202898636563077,38.36627732144112,0.1815621,0.28609005,Fen Edebiyat
27.20301310621527,38.36627712329402,-0.005581795,0.2843016,Fen Edebiyat
27.203127575866336,38.366276925035166,-0.010032362,0.23314114,Fen Edebiyat
27.20324204551628,38.366276726664545,-0.030295081,0.14182915,Fen Edebiyat
27.203356515165098,38.366276528182176,0.10361302,0.053157423,Fen Edebiyat
27.203470984812785,38.36627632958806,0.12513107,0.12169168,Fen Edebiyat
27.20358545445935,38.36627613088217,0.13881259,0.05703289,Fen Edebiyat
27.203699924104782,38.36627593206454,0.30710432,0.01923077,Fen Edebiyat
27.202669445933815,38.36618759460004,0.08908686,0.15446685,Fen Edebiyat
27.202783915446307,38.366187396677084,0.094307564,0.10877387,Fen Edebiyat
27.202898384957674,38.36618719864238,0.1272434,0.19579917,Fen Edebiyat
27.20301285446792,38.36618700049592,0.029353656,0.06523132,Fen Edebiyat
27.203127323977043,38.36618680223769,0.011442193,0.07378302,Fen Edebiyat
27.20324179348504,38.36618660386772,0.1142132,0.009232664,Fen Edebiyat
27.20335626299191,38.36618640538599,0.13402641,0.009205842,Fen Edebiyat
27.203470732497657,38.366186206792506,0.13182266,0.1774309,Fen Edebiyat
27.20358520200227,38.36618600808726,0.16173844,0.015803631,Fen Edebiyat
27.2028981333534,38.366097075842255,0.16672829,0.08481949,Fen Edebiyat
27.2030126027217,38.36609687769642,0.13629356,0.007541072,Fen Edebiyat
27.203127072088876,38.36609667943884,0.18164875,-0.009059745,Fen Edebiyat
27.203241541454926,38.3660964810695,0.31924504,-0.005162242,Fen Edebiyat
27.20335601081985,38.36609628258841,0.16361256,-0.0405267,Fen Edebiyat
27.203470480183647,38.366096083995565,0.24568394,0.07631709,Fen Edebiyat
27.20324128942594,38.3660063582699,0.23847377,0.12997347,Fen Edebiyat
27.203931139389358,38.367086639168384,0.13853815,0.054915857,Fen Edebiyat
27.203930886496273,38.3669965163879,0.15111111,0.10715312,Fen Edebiyat
27.204045357273912,38.36699631722988,0.06811752,0.10208562,Fen Edebiyat
27.20415982805042,38.3669961179601,0.054060273,0.13596077,Fen Edebiyat
27.204274298825805,38.36699591857856,0.035827663,0.12624331,Fen Edebiyat
27.20393063360432,38.36690639360603,0.1567501,0.15510266,Fen Edebiyat
27.204045104240006,38.36690619444865,0.06578346,0.1270346,Fen Edebiyat
27.204159574874566,38.36690599517951,0.05156538,0.13746223,Fen Edebiyat
27.204274045507994,38.36690579579861,0.054426536,0.13208999,Fen Edebiyat
27.20438851614029,38.36690559630595,0.06544202,0.11854103,Fen Edebiyat
27.204502986771455,38.36690539670153,0.053539824,0.11667594,Fen Edebiyat
27.20393038071349,38.36681627082277,0.14436619,0.11879343,Fen Edebiyat
27.204044851207232,38.366816071666015,0.13304526,0.111626245,Fen Edebiyat
27.20415932169984,38.36681587239752,0.09375709,0.1281216,Fen Edebiyat
27.20427379219132,38.36681567301726,0.060116958,0.16905023,Fen Edebiyat
27.204388262681665,38.36681547352524,0.07238979,0.15948354,Fen Edebiyat
27.204502733170877,38.36681527392147,0.12463768,0.08407482,Fen Edebiyat
27.204617203658955,38.36681507420594,0.18917795,0.021910304,Fen Edebiyat
27.2039301278238,38.36672614803811,0.11483359,0.13241853,Fen Edebiyat
27.20404459817559,38.366725948882,0.18820164,0.0718707,Fen Edebiyat
27.204159068526245,38.36672574961414,0.1921797,0.041952197,Fen Edebiyat
27.20427353887577,38.36672555023452,0.12762916,0.07177677,Fen Edebiyat
27.204388009224168,38.366725350743145,0.16612938,0.08049483,Fen Edebiyat
27.20450247957143,38.36672515114001,0.18510772,0.026125817,Fen Edebiyat
27.203929874935234,38.36663602525206,0.11710037,0.09962547,Fen Edebiyat
27.20404434514507,38.3666358260966,0.17068645,0.08633484,Fen Edebiyat
27.20415881535378,38.366635626829385,0.23675214,0.018150976,Fen Edebiyat
27.20427328556136,38.366635427450404,0.23957092,-0.011017499,Fen Edebiyat
27.2039296220478,38.36654590246463,0.28894117,0.034713656,Fen Edebiyat
27.204044092115687,38.36654570330981,0.31116173,0.020921925,Fen Edebiyat
27.20415856218245,38.36654550404322,0.19293478,0.06512866,Fen Edebiyat
27.20392936916149,38.36645577967581,0.35054407,-0.059946418,Fen Edebiyat
27.204043839087433,38.36645558052163,0.35115722,-0.09792478,Fen Edebiyat
27.201073106331975,38.3684434235916,0.0059933406,0.18106252,Isletme
27.20118757940898,38.36844322721746,-0.029126214,-0.01979604,Isletme
27.201302052484866,38.368443030731555,0.04199773,-0.06697661,Isletme
27.201416525559637,38.36844283413389,0.15724868,0.08023549,Isletme
27.20153099863329,38.36844263742446,0.2451757,0.03174854,Isletme
27.20164547170583,38.36844244060326,0.12371134,0.07081967,Isletme
27.201759944777255,38.3684422436703,0.18237348,-0.02787787,Isletme
27.20095838403483,38.36835349707784,0.09182046,-0.09431377,Isletme
27.201072856970985,38.368353300816096,0.014102564,0.016169155,Isletme
27.201187329906023,38.36835310444259,-0.0036258157,0.08643617,Isletme
27.20130180283995,38.36835290795732,0.03146157,0.10705051,Isletme
27.201416275772758,38.36835271136029,0.17265593,0.061487604,Isletme
27.201530748704453,38.368352514651484,0.15487914,-0.084641255,Isletme
27.201645221635033,38.368352317830926,0.08283352,-0.011201938,Isletme
27.201759694564494,38.36835212089859,0.10019561,0.0062819,Isletme
27.20095813481691,38.36826337430032,0.2540026,0.15829219,Isletme
27.201072607611106,38.36826317803921,0.0,0.214596,Isletme
27.201187080404182,38.368262981666334,0.018728323,0.118623726,Isletme
27.20130155319615,38.36826278518169,0.0061115357,0.057602864,Isletme
27.201416025986997,38.36826258858529,0.06561265,0.046001416,Isletme
27.201530498776734,38.368262391877124,0.14192602,-0.107109,Isletme
27.201644971565347,38.368262195057184,0.20347491,-0.048965167,Isletme
27.20084341294676,38.36817344767013,0.30005485,0.25448254,Isletme
27.200957885600108,38.36817325152141,0.007759014,0.2872821,Isletme
27.201072358252343,38.36817305526093,0.05047506,0.22497262,Isletme
27.20118683090346,38.368172858888684,-0.019346232,0.11817636,Isletme
27.201301303553464,38.36817266240468,-0.033690948,0.07043274,Isletme
27.20141577620235,38.36817246580891,0.049712714,0.16907257,Isletme
27.201530248850126,38.36817226910137,0.12062482,0.18664707,Isletme
27.20164472149678,38.36817207228207,0.31632048,0.120539255,Isletme
27.200843163873028,38.368083324889206,0.28361458,0.17379117,Isletme
27.200957636384416,38.36808312874111,0.07533113,0.12642905,Isletme
27.20107210889469,38.36808293248126,0.04790823,0.1938749,Isletme
27.20118658140385,38.36808273610965,-0.0075872536,0.07930549,Isletme
27.20130105391189,38.36808253962627,0.016615385,0.15180558,Isletme
27.20141552641882,38.368082343031126,0.022850504,0.12054612,Isletme
27.201529998924634,38.36808214632422,0.108538896,0.008317773,Isletme
27.201644471429333,38.36808194950556,0.31000236,0.034843206,Isletme
27.20084291480041,38.36799320210688,0.66061187,-0.018171161,Isletme
27.20095738716984,38.36799300595942,0.52137405,-0.086695746,Isletme
27.201071859538153,38.367992809700205,0.40474308,0.1282806,Isletme
27.20118633190535,38.36799261332922,0.026768642,0.03417266,Isletme
27.201300804271437,38.36799241684647,-0.0050352467,0.06335914,Isletme
27.20141527663641,38.367992220251956,-0.012833502,0.07029262,Isletme
27.20152974900026,38.36799202354569,0.06450253,0.080982715,Isletme
27.20107161018273,38.36790268691775,0.63503647,-0.024206562,Isletme
27.20118608240797,38.3679024905474,0.26398,-0.054469638,Isletme
27.2013005546321,38.36790229406529,0.21198668,0.07886968,Isletme
27.20141502685511,38.3679020974714,0.047370385,-0.04658964,Isletme
27.201529499077004,38.367901900765766,0.29386893,-0.1082941,Isletme
27.201414777074927,38.36781197468946,0.2610966,0.13942094,Isletme
27.201529249154863,38.36781177798445,0.24926972,-0.020684168,Isletme
27.20141877369175,38.36925393903377,0.1780822,0.011287626,Isletme
27.201533248043084,38.369253742318655,0.00450045,-0.13631158,Isletme
27.201647722393304,38.369253545491766,0.12803285,-0.14383043,Isletme
27.20176219674241,38.369253348553116,0.1078905,0.15231788,Isletme
27.201418523894827,38.369163816272675,-0.01510317,0.043981005,Isletme
27.2015329981042,38.36916361955819,-0.080955155,-0.03597689,Isletme
27.20164747231245,38.369163422731944,-0.046511628,-0.034836333,Isletme
27.20176194651959,38.36916322579392,0.03131524,0.12177778,Isletme
27.201876420725608,38.36916302874413,0.0014814815,0.108963095,Isletme
27.20199089493051,38.36916283158258,0.04760181,0.13984247,Isletme
27.2013038000305,38.36907389011228,0.20387779,0.1046537,Isletme
27.201418274099023,38.369073693510195,0.02790485,0.05884817,Isletme
27.20153274816643,38.36907349679634,-0.023613963,-0.017792642,Isletme
27.201647222232715,38.36907329997072,-0.015938865,-0.10222548,Isletme
27.201761696297883,38.36907310303334,-0.068595044,-0.08705088,Isletme
27.20187617036194,38.369072905984176,-0.03379035,-0.083403945,Isletme
27.20199064442487,38.36907270882325,-0.011423551,0.063800275,Isletme
27.20210511848669,38.36907251155056,0.09145092,0.1337768,Isletme
27.20130355037778,38.36898376734778,0.04340793,0.3029539,Isletme
27.201418024304335,38.36898357074632,0.0011534025,0.020454224,Isletme
27.20153249822977,38.3689833740331,-0.040259868,-0.03305785,Isletme
27.201646972154094,38.368983177208115,0.025445605,0.04488207,Isletme
27.2017614460773,38.368982980271355,-0.011923688,-0.056635853,Isletme
27.201875919999384,38.36898278322284,-0.007973068,-0.11556087,Isletme
27.201990393920354,38.36898258606254,0.039699014,-0.039025024,Isletme
27.202104867840205,38.36898238879049,0.24889779,0.0864849,Isletme
27.20130330072617,38.36889364458188,-0.036624543,0.23320831,Isletme
27.201417774510762,38.36889344798106,-0.056312345,-0.09755489,Isletme
27.20153224829423,38.368893251268474,-0.01589393,-0.13399127,Isletme
27.201646722076593,38.368893054444115,-0.0051552295,0.024817519,Isletme
27.20176119585783,38.368892857507994,-0.014031096,-0.0789501,Isletme
27.201875669637953,38.3688926604601,0.13335684,-0.041459728,Isletme
27.201990143416953,38.36889246330045,0.17148015,-0.024736842,Isletme
27.201188577431942,38.36880371830302,0.24861425,-0.09644853,Isletme
27.20130305107568,38.36880352181459,0.06982543,0.008808664,Isletme
27.201417524718305,38.3688033252144,-0.012515042,-0.08030543,Isletme
27.201531998359812,38.36880312850244,0.02085004,-0.10371735,Isletme
27.201646472000206,38.36880293167872,0.102542475,-0.050516646,Isletme
27.20176094563948,38.36880273474323,0.09444905,-0.18741573,Isletme
27.201875419277634,38.36880253769597,0.3716312,-0.033671834,Isletme
27.201989892914675,38.368802340536945,0.41323933,-0.13352184,Isletme
27.20118832792453,38.36871359553371,0.28745124,-0.056475904,Isletme
27.201302801426305,38.368713399045916,0.22563767,0.10818528,Isletme
27.201417274926964,38.36871320244636,0.1707411,0.069176614,Isletme
27.201531748426508,38.36871300573503,0.2593419,0.09944164,Isletme
27.20164622192494,38.36871280891194,0.29063866,0.057139207,Isletme
27.201760695422248,38.36871261197708,0.17565031,-0.096,Isletme
27.201875168918438,38.36871241493046,0.23031203,0.043879908,Isletme
27.201073605057303,38.36862366913842,0.502611,0.09065771,Isletme
27.20118807841823,38.36862347276302,0.35331634,0.13086218,Isletme
27.201302551778042,38.368623276275855,0.5481506,0.10013558,Isletme
27.201417025136738,38.36862307967693,0.50533175,0.05556588,Isletme
27.20153149849432,38.368622882966235,0.29063216,0.020737693,Isletme
27.201645971850784,38.36862268614377,0.16575591,0.00373599,Isletme
27.20176044520613,38.36862248920954,0.095140316,-0.021548284,Isletme
27.20187491856036,38.36862229216355,0.13795704,0.007560815,Isletme
27.20107335569408,38.368533546365704,0.05499704,0.2149615,Isletme
27.201187828913046,38.36853334999093,-0.014498357,0.03992467,Isletme
27.201302302130898,38.3685331535044,0.10079464,0.038011696,Isletme
27.201416775347628,38.3685329569061,0.2931727,0.048744462,Isletme
27.201531248563246,38.36853276019604,0.22001283,0.06104986,Isletme
27.201645721777748,38.36853256337421,0.122262046,0.067196295,Isletme
27.201760194991135,38.36853236644062,0.15400755,0.05417025,Isletme
27.2018746682034,38.36853216939526,0.1977716,0.08591674,Isletme
27.201649973171268,38.370064650267636,0.23406214,-0.0063813813,Denizcilik
27.20164972308036,38.36997452752033,0.47869235,0.022007722,Denizcilik
27.201764198565225,38.36997433057662,0.42625245,0.0152657,Denizcilik
27.201878674048974,38.369974133521126,0.30407524,0.025570955,Denizcilik
27.201993149531603,38.36997393635387,0.24139524,0.028034003,Denizcilik
27.201534997646558,38.36988460160293,0.20549656,-0.14381668,Denizcilik
27.20164947299057,38.36988440477162,0.61919796,-0.08391461,Denizcilik
27.20176394833346,38.36988420782854,0.5492958,-0.15419708,Denizcilik
27.20187842367524,38.36988401077369,0.51039696,-0.12773465,Denizcilik
27.20199289901589,38.36988381360707,0.46506616,-0.020145735,Denizcilik
27.202107374355432,38.36988361632868,0.33880794,-0.05007272,Denizcilik
27.202221849693846,38.36988341893851,0.2932717,0.016982237,Denizcilik
27.201534747699856,38.36979447885221,0.3904762,-0.10969597,Denizcilik
27.201649222901896,38.36979428202153,0.72257,-0.093495086,Denizcilik
27.201763698102816,38.36979408507908,0.61060804,-0.14640884,Denizcilik
27.20187817330262,38.369793888024866,0.5139583,-0.16297968,Denizcilik
27.201992648501303,38.36979369085888,0.48536587,-0.031766202,Denizcilik
27.20210712369887,38.36979349358111,0.4522026,-0.029093226,Denizcilik
27.202221598895314,38.36979329619159,0.376,0.004821601,Denizcilik
27.20233607409064,38.36979309869029,0.3370907,0.022370487,Denizcilik
27.202450549284848,38.36979290107722,0.35976845,0.073555514,Denizcilik
27.20256502447793,38.36979270335238,0.25322694,0.009643917,Denizcilik
27.201420022693085,38.36970455281836,0.35342467,-0.060085837,Denizcilik
27.20153449775427,38.36970435610009,0.57775986,-0.10872027,Denizcilik
27.201648972814336,38.36970415927004,0.7400242,-0.098682955,Denizcilik
27.201763447873287,38.369703962328224,0.7731821,-0.076767266,Denizcilik
27.20187792293112,38.369703765274636,0.5659012,-0.044043623,Denizcilik
27.201992397987834,38.36970356810928,0.4742358,-0.06610526,Denizcilik
27.20210687304343,38.369703370832156,0.42043552,-0.06845863,Denizcilik
27.202221348097904,38.36970317344326,0.3809273,-0.08890735,Denizcilik
27.20233582315126,38.369702975942594,0.4018534,-0.064619325,Denizcilik
27.20245029820349,38.36970277833016,0.55660695,-0.006555944,Denizcilik
27.202564773254604,38.36970258060596,0.3247107,-0.124422185,Denizcilik
27.201419772890585,38.369614430064225,0.36411992,0.0045871558,Denizcilik
27.2015342478098,38.369614233346574,0.5293019,-0.16217175,Denizcilik
27.201648722727896,38.36961403651716,0.5018909,-0.081501655,Denizcilik
27.201763197644876,38.36961383957598,0.3072072,-0.12024706,Denizcilik
27.201877672560737,38.369613642523035,0.501331,-0.053767905,Denizcilik
27.20199214747548,38.36961344535831,0.5644444,-0.052541647,Denizcilik
27.202106622389106,38.36961324808182,0.55645704,-0.01858407,Denizcilik
27.20222109730161,38.36961305069355,0.45615143,-0.025549877,Denizcilik
27.202335572212995,38.36961285319352,0.43286327,-0.03178808,Denizcilik
27.20245004712326,38.369612655581726,0.595176,-0.036864407,Denizcilik
27.2014195230892,38.3695243073087,0.41864288,-0.08202006,Denizcilik
27.201533997866445,38.36952411059168,0.2821662,-0.056307692,Denizcilik
27.20164847264257,38.369523913762904,0.042882882,0.029021977,Denizcilik
27.201762947417585,38.36952371682236,4.6838407E-4,-0.09862415,Denizcilik
27.201877422191476,38.369523519770034,0.17086454,0.009359252,Denizcilik
27.201991896964252,38.36952332260595,0.33239305,0.071428575,Denizcilik
27.202106371735905,38.36952312533008,0.5076834,0.11413969,Denizcilik
27.20222084650644,38.36952292794246,0.5975422,0.015151516,Denizcilik
27.202335321275854,38.369522730443066,0.6429608,0.084142394,Denizcilik
27.202449796044146,38.3695225328319,0.5502451,-0.013013013,Denizcilik
27.20153374792421,38.36943398783539,0.2729831,0.0610621,Denizcilik
27.201648222558365,38.36943379100724,0.03012404,-0.064225785,Denizcilik
27.20176269719141,38.369433594067324,-0.012710127,-0.15755318,Denizcilik
27.20187717182333,38.369433397015634,0.0070904647,-0.08053515,Denizcilik
27.201991646454136,38.36943319985218,0.03984064,-0.121676065,Denizcilik
27.202106121083823,38.369433002576955,0.088192895,-0.118835896,Denizcilik
27.202220595712387,38.369432805189966,0.24100102,-0.14920636,Denizcilik
27.202335070339835,38.3694326076912,0.5002504,-0.05567301,Denizcilik
27.202449544966157,38.36943241008068,0.55663264,-0.106236406,Denizcilik
27.201876921456307,38.369343274259855,0.028914653,0.0078125,Denizcilik
27.20199139594514,38.369343077097035,0.009082652,-0.02882278,Denizcilik
27.202105870432856,38.36934287982245,-0.036285017,-0.099881984,Denizcilik
27.202220344919457,38.36934268243609,0.027952082,-0.14952794,Denizcilik
27.202334819404935,38.36934248493796,0.19645897,-0.026434936,Denizcilik
27.202220094127643,38.36925255968082,0.029937042,-0.09194933,Denizcilik
27.202334568471155,38.36925236218333,0.13982962,0.09710336,Denizcilik
27.196963555821373,38.37268618856101,0.12879059,-0.020316027,Hukuk
27.197078035610993,38.372685996181374,0.1,-0.015713591,Hukuk
27.19719251539952,38.37268580368996,0.11064935,-0.073113605,Hukuk
27.19673435222118,38.372596450251095,0.09022556,0.02422611,Hukuk
27.19684883187099,38.37259625809564,0.049579047,0.040861685,Hukuk
27.19696331151971,38.372596065828404,0.051950455,0.008710802,Hukuk
27.19707779116734,38.37259587344938,0.048090525,-0.011776754,Hukuk
27.197192270813876,38.372595680958575,0.08594174,-0.036256906,Hukuk
27.197306750459322,38.372595488356,0.07247399,-0.04286694,Hukuk
27.19742123010367,38.37259529564163,0.12445703,-0.11102818,Hukuk
27.19753570974693,38.37259510281549,0.25555316,-0.099943325,Hukuk
27.196505149185683,38.3725067114902,0.20031923,-0.0077051925,Hukuk
27.196619628695682,38.372506519558925,0.1526659,-0.007206301,Hukuk
27.19673410820459,38.372506327515865,0.065144144,0.033791814,Hukuk
27.196848587712413,38.37250613536103,0.050801095,0.061922204,Hukuk
27.19696306721914,38.3725059430944,0.097865485,0.030065825,Hukuk
27.19707754672478,38.372505750716,0.06459465,0.009062391,Hukuk
27.197192026229327,38.37250555822582,0.08777369,-0.0028581636,Hukuk
27.19730650573278,38.37250536562386,0.044565435,0.037353653,Hukuk
27.19742098523514,38.37250517291011,0.091349326,-0.019954741,Hukuk
27.197535464736404,38.37250498008458,0.20578948,0.019473571,Hukuk
27.197649944236577,38.37250478714727,0.19152047,0.19763722,Hukuk
27.197764423735656,38.37250459409818,0.06284699,0.0082884375,Hukuk
27.197878903233637,38.372504400937316,0.2422833,-0.047228657,Hukuk
27.196275946714884,38.37241697227832,0.24012639,-0.04736491,Hukuk
27.19639042608507,38.37241678057122,0.14263596,-0.016528925,Hukuk
27.196504905454166,38.372416588752344,0.12077471,-0.018091286,Hukuk
27.196619384822178,38.372416396821684,0.114996396,-0.022310361,Hukuk
27.196733864189095,38.37241620477924,0.061232086,-0.062220566,Hukuk
27.196848343554926,38.37241601262502,0.085436895,-0.05233434,Hukuk
27.196962822919666,38.37241582035901,0.05830721,-0.09067413,Hukuk
27.19707730228331,38.372415627981226,0.01221567,-0.06468764,Hukuk
27.197191781645866,38.37241543549166,0.02560063,-0.120964274,Hukuk
27.19730626100733,38.37241524289031,0.020829037,-0.09586009,Hukuk
27.1974207403677,38.372415050177196,0.06298003,-0.019145804,Hukuk
27.197535219726976,38.37241485735228,0.20655994,0.12785774,Hukuk
27.19764969908516,38.3724146644156,0.06965017,0.2555385,Hukuk
27.197764178442245,38.37241447136712,0.020657742,-0.037983194,Hukuk
27.197878657798235,38.37241427820688,0.1764706,-0.00754051,Hukuk
27.19799313715313,38.372414084934846,0.15149347,-0.019961977,Hukuk
27.198107616506928,38.37241389155104,0.1646972,-0.006381621,Hukuk
27.198222095859627,38.372413698055446,0.23254,-0.007173601,Hukuk
27.19604674480878,38.372327232615476,0.32273313,-0.044806518,Hukuk
27.19616122403915,38.37232704113254,0.20481928,0.020674646,Hukuk
27.196275703268434,38.37232684953784,0.21418571,0.046537194,Hukuk
27.196390182496632,38.37232665783136,0.112743974,0.082023114,Hukuk
27.19650466172374,38.37232646601309,0.16062379,-0.003201348,Hukuk
27.19661914094976,38.37232627408305,0.12782243,0.0018628282,Hukuk
27.19673362017469,38.37232608204122,0.12536137,0.08072134,Hukuk
27.19684809939853,38.37232588988762,0.22412008,0.03113478,Hukuk
27.196962578621278,38.37232569762223,0.17203791,-0.07897033,Hukuk
27.197077057842936,38.37232550524506,0.051923968,-0.03607306,Hukuk
27.197191537063503,38.37232531275612,0.0020652623,-0.085944496,Hukuk
27.197306016282976,38.37232512015539,0.014216084,-0.10024235,Hukuk
27.19742049550136,38.372324927442875,0.09044586,0.07708895,Hukuk
27.197534974718643,38.372324734618594,0.093098655,0.25739458,Hukuk
27.197649453934833,38.372324541682524,-0.06635802,0.22386146,Hukuk
27.197763933149933,38.37232434863467,0.07719864,-0.024706082,Hukuk
27.197878412363934,38.37232415547504,0.18689501,-0.01512498,Hukuk
27.19799289157684,38.37232396220363,0.061907224,0.0022683085,Hukuk
27.198107370788644,38.37232376882044,0.07686895,0.008582996,Hukuk
27.198221849999356,38.37232357532548,0.11621755,-0.0403698,Hukuk
27.198336329208967,38.37232338171873,0.16932032,-0.05727554,Hukuk
27.19845080841748,38.372323188000195,0.26819128,-0.0484375,Hukuk
27.195932022557926,38.37223730124289,0.16314921,-0.048123036,Hukuk
27.1960465016474,38.372237109872366,0.14825581,-0.041872732,Hukuk
27.19616098073578,38.37223691839005,0.14336704,0.0039730524,Hukuk
27.196275459823074,38.37223672679597,0.38021564,-0.043046944,Hukuk
27.19638993890928,38.372236535090096,0.3968581,-0.002032145,Hukuk
27.196504417994397,38.37223634327244,0.26086956,-0.05926589,Hukuk
27.19661889707843,38.37223615134302,0.07119095,0.042046808,Hukuk
27.19673337616137,38.37223595930181,0.29321873,0.31942698,Hukuk
27.196847855243224,38.372235767148815,0.3432282,0.09443402,Hukuk
27.196962334323985,38.37223557488405,0.39375216,0.106907174,Hukuk
27.19707681340365,38.3722353825075,0.33920956,0.03305276,Hukuk
27.19719129248223,38.372235190019175,0.17001629,0.051310286,Hukuk
27.197305771559712,38.37223499741906,0.020025032,0.18844908,Hukuk
27.197420250636103,38.372234804707176,0.27654868,0.43194684,Hukuk
27.197534729711403,38.3722346118835,-0.003599712,0.35522944,Hukuk
27.197649208785606,38.372234418948054,-0.06570744,0.25148895,Hukuk
27.197763687858714,38.372234225900826,0.18906501,0.1144568,Hukuk
27.197878166930725,38.372234032741815,0.33194542,0.015389876,Hukuk
27.19799264600164,38.37223383947103,0.21812893,0.08318132,Hukuk
27.19810712507146,38.37223364608846,0.09807074,0.117571056,Hukuk
27.19822160414018,38.372233452594116,0.1350949,0.06298003,Hukuk
27.198336083207803,38.37223325898799,0.08809892,0.04029082,Hukuk
27.198450562274328,38.37223306527007,0.16370875,-0.010659752,Hukuk
27.195817300591056,38.372147369755915,0.3741618,-0.032930106,Hukuk
27.19593177953962,38.372147178497784,0.11573111,-0.056083962,Hukuk
27.1960462584871,38.37214698712786,0.103125,-0.044550385,Hukuk
27.19616073743349,38.372146795646174,0.071766846,-0.006155951,Hukuk
27.1962752163788,38.3721466040527,0.16218561,0.0039026204,Hukuk
27.19638969532302,38.37214641234744,0.1764946,-0.032593124,Hukuk
27.19650417426615,38.37214622053041,0.19043025,-0.080182076,Hukuk
27.19661865320819,38.3721460286016,0.12154696,-0.0022787694,Hukuk
27.196733132149145,38.372145836561,0.26091877,-0.029754205,Hukuk
27.19684761108901,38.37214564440863,-0.029979324,-0.03492647,Hukuk
27.196962090027778,38.37214545214448,-0.09852039,0.33652058,Hukuk
27.19707656896546,38.37214525976855,0.22128662,0.16239317,Hukuk
27.19719104790205,38.37214506728085,0.2615716,0.15174909,Hukuk
27.197305526837543,38.37214487468135,0.04717567,0.17182131,Hukuk
27.19742000577195,38.37214468197008,-0.04697496,0.05474982,Hukuk
27.197534484705255,38.37214448914703,-0.015690377,-0.12812828,Hukuk
27.197648963637473,38.372144296212205,0.037392795,0.037096005,Hukuk
27.197763442568593,38.372144103165596,0.31300062,0.20898293,Hukuk
27.197877921498616,38.37214391000721,0.33429602,0.23271745,Hukuk
